region,offset_dec,offset_hex,size,field,status,encoding,meaning,evidence,notes
AWM2_ELEMENT,128,0x0080,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,129,0x0081,1,amp_scaling_bp3,VERIFIED,MIDI,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,130,0x0082,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,131,0x0083,1,amp_scaling_bp4,VERIFIED,MIDI,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,132,0x0084,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,133,0x0085,1,amp_scaling_offset1,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,134,0x0086,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,135,0x0087,1,amp_scaling_offset2,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,136,0x0088,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,137,0x0089,1,amp_scaling_offset3,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,138,0x008A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,139,0x008B,1,amp_scaling_offset4,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,140,0x008C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,141,0x008D,1,level_key,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,142,0x008E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,143,0x008F,1,amp_release_adj,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,144,0x0090,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,145,0x0091,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,146,0x0092,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,147,0x0093,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,148,0x0094,1,firmware_constant,INTERNAL,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,149,0x0095,1,coarse_tune,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,150,0x0096,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,151,0x0097,1,fine_tune,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,152,0x0098,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,153,0x0099,1,pitch_vel,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,154,0x009A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,155,0x009B,1,pitch_random,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,156,0x009C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,157,0x009D,1,pitch_key,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,158,0x009E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,159,0x009F,1,pegKFCenterNote,VERIFIED,MIDI,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,160,0x00A0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,161,0x00A1,1,fine_key,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,162,0x00A2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,163,0x00A3,1,peg_hold_time,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,164,0x00A4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,165,0x00A5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,166,0x00A6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,167,0x00A7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,168,0x00A8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,169,0x00A9,1,peg_signature,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,170,0x00AA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,171,0x00AB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,172,0x00AC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,173,0x00AD,1,peg_level_hold,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,174,0x00AE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,175,0x00AF,1,peg_level_attack,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,176,0x00B0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,177,0x00B1,1,peg_level_decay1,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,178,0x00B2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,179,0x00B3,1,peg_level_decay2,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,180,0x00B4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,181,0x00B5,1,peg_level_release,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,182,0x00B6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,183,0x00B7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,184,0x00B8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,185,0x00B9,1,peg_segment,VERIFIED,enum,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,186,0x00BA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,187,0x00BB,1,peg_time_vel,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,188,0x00BC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,189,0x00BD,1,peg_depth_vel,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,190,0x00BE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,191,0x00BF,1,peg_curve,VERIFIED,enum,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,192,0x00C0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,193,0x00C1,1,peg_time_key,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,194,0x00C2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,195,0x00C3,1,peg_center_key,VERIFIED,MIDI,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,196,0x00C4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,197,0x00C5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,198,0x00C6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,199,0x00C7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,200,0x00C8,1,firmware_constant,INTERNAL,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,201,0x00C9,1,filter_type,VERIFIED,enum,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,202,0x00CA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,203,0x00CB,1,filter_cutoff,VERIFIED,u16 LE,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,204,0x00CC,1,filter_cutoff [byte 2/2],VERIFIED,u16 LE,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,205,0x00CD,1,filter_cutoff_vel,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,206,0x00CE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,207,0x00CF,1,filter_resonance,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,208,0x00D0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,209,0x00D1,1,filter_resonance_vel,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,210,0x00D2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,211,0x00D3,1,hpf_cutoff,VERIFIED,u16 LE,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,212,0x00D4,1,hpf_cutoff [byte 2/2],VERIFIED,u16 LE,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,213,0x00D5,1,filter_distance,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,214,0x00D6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,215,0x00D7,1,filter_gain,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,216,0x00D8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,217,0x00D9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,218,0x00DA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,219,0x00DB,1,filter_time_attack,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,220,0x00DC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,221,0x00DD,1,filter_time_decay1,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,222,0x00DE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,223,0x00DF,1,filter_time_decay2,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,224,0x00E0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,225,0x00E1,1,filter_time_release,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,226,0x00E2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,227,0x00E3,1,filter_level_hold,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,228,0x00E4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,229,0x00E5,1,filter_level_attack,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,230,0x00E6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,231,0x00E7,1,filter_level_decay1,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,232,0x00E8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,233,0x00E9,1,filter_level_decay2,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,234,0x00EA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,235,0x00EB,1,filter_level_release,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,236,0x00EC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,237,0x00ED,1,filter_feg_depth,VERIFIED,c104,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,238,0x00EE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,239,0x00EF,1,filter_segment,VERIFIED,enum,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,240,0x00F0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,241,0x00F1,1,filter_time_vel,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,242,0x00F2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,243,0x00F3,1,feg_depth_vel,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,244,0x00F4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,245,0x00F5,1,filter_curve,VERIFIED,enum,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,246,0x00F6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,247,0x00F7,1,filter_time_key,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,248,0x00F8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,249,0x00F9,1,filter_scaling_center_key,VERIFIED,MIDI,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,250,0x00FA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,251,0x00FB,1,filter_scaling_bp1,VERIFIED,MIDI,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,252,0x00FC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,253,0x00FD,1,filter_scaling_bp2,VERIFIED,MIDI,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,254,0x00FE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,255,0x00FF,1,filter_scaling_bp3,VERIFIED,MIDI,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,256,0x0100,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,257,0x0101,1,filter_scaling_bp4,VERIFIED,MIDI,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,258,0x0102,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,259,0x0103,1,filter_scaling_cutoff_offset1,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,260,0x0104,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,261,0x0105,1,filter_scaling_cutoff_offset2,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,262,0x0106,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,263,0x0107,1,filter_scaling_cutoff_offset3,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,264,0x0108,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,265,0x0109,1,filter_scaling_cutoff_offset4,VERIFIED,c128,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,266,0x010A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,267,0x010B,1,element_edit_counter,INTERNAL,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,268,0x010C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,269,0x010D,1,hpf_cutoff_key,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,270,0x010E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,271,0x010F,1,eq_type,VERIFIED,enum,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,272,0x0110,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,273,0x0111,1,eq_q_or_resonance,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,274,0x0112,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,275,0x0113,1,eq_low_freq,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,276,0x0114,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,277,0x0115,1,eq_low_gain,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,278,0x0116,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,279,0x0117,1,eq_high_freq,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,280,0x0118,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,281,0x0119,1,eq_high_gain,VERIFIED,c64,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,282,0x011A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,283,0x011B,1,lfo_wave,VERIFIED,enum,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,284,0x011C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,285,0x011D,1,lfo_keyonreset,VERIFIED,bool,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,286,0x011E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,287,0x011F,1,lfo_delay,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,288,0x0120,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,289,0x0121,1,lfoSpeed,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,290,0x0122,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,291,0x0123,1,lfo_amp_mod_depth,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,292,0x0124,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,293,0x0125,1,lfo_pitch_mod_depth,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,294,0x0126,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,295,0x0127,1,lfo_filter_mod_depth,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,296,0x0128,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,297,0x0129,1,lfo_fade_in,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,298,0x012A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,299,0x012B,1,element_lfo_phase_offset,VERIFIED,enum,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,300,0x012C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,301,0x012D,1,element_lfo_dest1_depth,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,302,0x012E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,303,0x012F,1,element_lfo_dest2_depth,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,304,0x0130,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,305,0x0131,1,element_lfo_dest3_depth,VERIFIED,u8,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,306,0x0132,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
AWM2_ELEMENT,307,0x0133,1,lfo_extended_speed,VERIFIED,u16 LE,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,308,0x0134,1,lfo_extended_speed [byte 2/2],VERIFIED,u16 LE,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,309,0x0135,1,padding,INTERNAL,bytes,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,310,0x0136,1,padding,INTERNAL,bytes,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,311,0x0137,1,padding,INTERNAL,bytes,Se master-specifikationens AWM2-tabell,★★★★★,
AWM2_ELEMENT,312,0x0138,1,inter_element_separator,INTERNAL,u8,Se master-specifikationens AWM2-tabell,★★★★★,
DRUM_KEY,0,0x0000,1,drumKeySW,VERIFIED,bool,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,1,0x0001,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,2,0x0002,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,3,0x0003,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,4,0x0004,1,drumKeyRcvNoteOff,VERIFIED,bool,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,5,0x0005,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,6,0x0006,1,drumKeyAssignMode,VERIFIED,enum,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,7,0x0007,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,8,0x0008,1,drumKeyGroup,VERIFIED,enum,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,9,0x0009,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,10,0x000A,1,drumKeyWaveformNumber,VERIFIED,u16 LE,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,11,0x000B,1,drumKeyWaveformNumber [byte 2/2],VERIFIED,u16 LE,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,12,0x000C,1,drumKeyPan,VERIFIED,c64,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,13,0x000D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,14,0x000E,1,drumKeyRandomPan,VERIFIED,u8,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,15,0x000F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,16,0x0010,1,drumKeyAlternatePan,VERIFIED,c64,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,17,0x0011,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,18,0x0012,1,internal_constant_90,INTERNAL,u8,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,19,0x0013,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,20,0x0014,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,21,0x0015,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,22,0x0016,1,drumKeyConnect,VERIFIED,enum,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,23,0x0017,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,24,0x0018,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,25,0x0019,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,26,0x001A,1,drumKeyLevel,VERIFIED,u8,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,27,0x001B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,28,0x001C,1,drumKeyLevelVel,VERIFIED,c64,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,29,0x001D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,30,0x001E,1,drumKeyTimeAttack,VERIFIED,u8,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,31,0x001F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,32,0x0020,1,drumKeyTimeDecay1,VERIFIED,u8,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,33,0x0021,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,34,0x0022,1,drumKeyTimeDecay2,VERIFIED,u8,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,35,0x0023,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,36,0x0024,1,drumKeyLevelDecay1,VERIFIED,u8,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,37,0x0025,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,38,0x0026,1,drumKeyCoarse,VERIFIED,c64,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,39,0x0027,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,40,0x0028,1,drumKeyFine,VERIFIED,c64,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,41,0x0029,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,42,0x002A,1,drumKeyPitchVel,VERIFIED,c64,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,43,0x002B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
DRUM_KEY,44,0x002C,1,drumKeyFilterCutoff,VERIFIED,u16 LE,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,45,0x002D,1,drumKeyFilterCutoff [byte 2/2],VERIFIED,u16 LE,Se master-specifikationens Drum-tabell,★★★★★,
DRUM_KEY,46,0x002E,1,drumKeyFilterCutoffVel,VERIFIED,c64,Se master-specifikationens Drum-tabell,★★★★★,
